# BdyPrsType=1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Grp  Tmsp   Pressure Fx     Pressure Fy     Pressure Fz      Viscous Fx      Viscous Fy      Viscous Fz      Total Fx        Total Fy        Total Fz         |Force|       Pressure Mx     Pressure My     Pressure Mz      Viscous Mx      Viscous My      Viscous Mz       Total Mx        Total My        Total Mz       |Moment|       FxAng   FyAng   FzAng   MxAng   MyAng   MzAng
 1      33   0.2512653E+05  -0.5487792E+02   0.7162859E+04   0.1981814E+03   0.5435141E-01  -0.1165972E+00   0.2532472E+05  -0.5482357E+02   0.7162743E+04   0.2631823E+05   0.9914412E+03  -0.3687031E+06   0.8762937E+03   0.4884171E+01  -0.2043479E+04   0.1586948E+02   0.9963254E+03  -0.3707466E+06   0.8921632E+03   0.3707490E+06    15.79   90.12   74.21   89.85  179.79   89.86
 1      34   0.2385612E+05  -0.3990746E+02   0.6786326E+04   0.2002315E+03   0.4906992E-01   0.3760737E-01   0.2405635E+05  -0.3985839E+02   0.6786364E+04   0.2499529E+05   0.1178242E+04  -0.2878922E+06   0.7176703E+02   0.4935316E+01  -0.2053251E+04   0.1477809E+02   0.1183177E+04  -0.2899454E+06   0.8654512E+02   0.2899478E+06    15.75   90.09   74.25   89.77  179.77   89.98
 1      35   0.2268262E+05  -0.3093024E+02   0.6430201E+04   0.2022099E+03   0.3688259E-01   0.1904768E+00   0.2288483E+05  -0.3089336E+02   0.6430391E+04   0.2377113E+05   0.1277219E+04  -0.2099159E+06  -0.7608141E+03   0.4945537E+01  -0.2063062E+04   0.1357968E+02   0.1282164E+04  -0.2119790E+06  -0.7472344E+03   0.2119842E+06    15.69   90.07   74.31   89.65  179.60   90.20
 1      36   0.2160481E+05  -0.2874674E+02   0.6093257E+04   0.2041128E+03   0.2181951E-01   0.3404915E+00   0.2180893E+05  -0.2872492E+02   0.6093598E+04   0.2264425E+05   0.1272187E+04  -0.1349187E+06  -0.1675754E+04   0.4939909E+01  -0.2073002E+04   0.1233753E+02   0.1277127E+04  -0.1369917E+06  -0.1663416E+04   0.1370078E+06    15.61   90.07   74.39   89.47  179.12   90.70
 1      37   0.2061377E+05  -0.3268070E+02   0.5681555E+04   0.2059442E+03   0.3364897E-02   0.4904626E+00   0.2081971E+05  -0.3267733E+02   0.5682046E+04   0.2158118E+05   0.1184085E+04  -0.6287907E+05  -0.2614798E+04   0.4924005E+01  -0.2083098E+04   0.1107661E+02   0.1189009E+04  -0.6496217E+05  -0.2603721E+04   0.6502520E+05    15.27   90.09   74.73   88.95  177.48   92.29
 1      38   0.1970384E+05  -0.3922929E+02   0.5241418E+04   0.2077117E+03  -0.1659879E-01   0.6428485E+00   0.1991155E+05  -0.3924589E+02   0.5242061E+04   0.2059006E+05   0.1053074E+04   0.5885578E+04  -0.3507367E+04   0.4883139E+01  -0.2093240E+04   0.9841448E+01   0.1057957E+04   0.3792338E+04  -0.3497526E+04   0.5266288E+04    14.75   90.11   75.25   78.41   43.94  131.62
 1      39   0.1887170E+05  -0.4871351E+02   0.4795470E+04   0.2094207E+03  -0.3684021E-01   0.7947085E+00   0.1908112E+05  -0.4875035E+02   0.4796265E+04   0.1967475E+05   0.8843683E+03   0.7106217E+05  -0.4356752E+04   0.4807674E+01  -0.2103642E+04   0.8567833E+01   0.8891759E+03   0.6895853E+05  -0.4348184E+04   0.6910121E+05    14.11   90.14   75.89   89.26    3.68   93.61
 1      40   0.1811256E+05  -0.5936668E+02   0.4414826E+04   0.2110737E+03  -0.5947861E-01   0.9443596E+00   0.1832363E+05  -0.5942616E+02   0.4415770E+04   0.1884829E+05   0.6984912E+03   0.1319930E+06  -0.5247655E+04   0.4702659E+01  -0.2114246E+04   0.7274750E+01   0.7031938E+03   0.1298787E+06  -0.5240380E+04   0.1299863E+06    13.55   90.18   76.45   89.69    2.33   92.31
 1      41   0.1742315E+05  -0.7040055E+02   0.4050895E+04   0.2126712E+03  -0.8094282E-01   0.1091649E+01   0.1763582E+05  -0.7048150E+02   0.4051987E+04   0.1809546E+05   0.5209811E+03   0.1888212E+06  -0.6080457E+04   0.4609086E+01  -0.2124973E+04   0.6058414E+01   0.5255902E+03   0.1866963E+06  -0.6074398E+04   0.1867958E+06    12.94   90.22   77.06   89.84    1.87   91.86
 1      42   0.1679717E+05  -0.8179056E+02   0.3750127E+04   0.2142138E+03  -0.1020702E+00   0.1236245E+01   0.1701138E+05  -0.8189264E+02   0.3751363E+04   0.1742029E+05   0.3470323E+03   0.2411416E+06  -0.6848974E+04   0.4523065E+01  -0.2135785E+04   0.4917477E+01   0.3515553E+03   0.2390059E+06  -0.6844056E+04   0.2391041E+06    12.44   90.27   77.56   89.92    1.64   91.64
 1      43   0.1623057E+05  -0.9607621E+02   0.3464460E+04   0.2157091E+03  -0.1261180E+00   0.1375313E+01   0.1644628E+05  -0.9620233E+02   0.3465835E+04   0.1680778E+05   0.1272444E+03   0.2891670E+06  -0.7622498E+04   0.4423572E+01  -0.2146713E+04   0.3813954E+01   0.1316679E+03   0.2870203E+06  -0.7618684E+04   0.2871214E+06    11.90   90.33   78.10   89.97    1.52   91.52
 1      44   0.1572162E+05  -0.1114286E+03   0.3217116E+04   0.2171612E+03  -0.1482389E+00   0.1508404E+01   0.1593879E+05  -0.1115769E+03   0.3218625E+04   0.1626090E+05  -0.1101952E+03   0.3327230E+06  -0.8294067E+04   0.4342218E+01  -0.2157857E+04   0.2807421E+01  -0.1058530E+03   0.3305651E+06  -0.8291260E+04   0.3306691E+06    11.42   90.39   78.58   90.02    1.44   91.44
 1      45   0.1526406E+05  -0.1263034E+03   0.3027220E+04   0.2185647E+03  -0.1700056E+00   0.1636720E+01   0.1548262E+05  -0.1264734E+03   0.3028857E+04   0.1577662E+05  -0.3264666E+03   0.3718045E+06  -0.9044851E+04   0.4249148E+01  -0.2169148E+04   0.1757494E+01  -0.3222174E+03   0.3696354E+06  -0.9043094E+04   0.3697461E+06    11.08   90.46   78.93   90.05    1.40   91.40
 1      46   0.1485618E+05  -0.1400405E+03   0.2850117E+04   0.2199239E+03  -0.1933871E+00   0.1757788E+01   0.1507611E+05  -0.1402339E+03   0.2851875E+04   0.1534412E+05  -0.5255225E+03   0.4066653E+06  -0.9660603E+04   0.4131259E+01  -0.2180312E+04   0.8200413E+00  -0.5213913E+03   0.4044850E+06  -0.9659783E+04   0.4046007E+06    10.72   90.52   79.29   90.07    1.37   91.37
 1      47   0.1449834E+05  -0.1541181E+03   0.2687094E+04   0.2212411E+03  -0.2137910E+00   0.1871796E+01   0.1471958E+05  -0.1543319E+03   0.2688965E+04   0.1496397E+05  -0.7478802E+03   0.4374414E+06  -0.1017514E+05   0.4004328E+01  -0.2191575E+04  -0.6047139E-01  -0.7438759E+03   0.4352498E+06  -0.1017520E+05   0.4353694E+06    10.37   90.59   79.65   90.10    1.34   91.34
 1      48   0.1418328E+05  -0.1697871E+03   0.2536803E+04   0.2225154E+03  -0.2333340E+00   0.1979938E+01   0.1440580E+05  -0.1700204E+03   0.2538783E+04   0.1462878E+05  -0.9836897E+03   0.4643454E+06  -0.1075675E+05   0.3839367E+01  -0.2202806E+04  -0.9972589E+00  -0.9798504E+03   0.4621426E+06  -0.1075774E+05   0.4622688E+06    10.02   90.67   80.01   90.12    1.34   91.33
 1      49   0.1391134E+05  -0.1867645E+03   0.2395373E+04   0.2237503E+03  -0.2545240E+00   0.2082162E+01   0.1413510E+05  -0.1870190E+03   0.2397455E+04   0.1433819E+05  -0.1237527E+04   0.4873897E+06  -0.1140392E+05   0.3625702E+01  -0.2213877E+04  -0.1898826E+01  -0.1233902E+04   0.4851758E+06  -0.1140582E+05   0.4853115E+06     9.66   90.75   80.37   90.15    1.35   91.35
 1      50   0.1367622E+05  -0.2016834E+03   0.2263875E+04   0.2249443E+03  -0.2738542E+00   0.2177877E+01   0.1390117E+05  -0.2019573E+03   0.2266053E+04   0.1408610E+05  -0.1448753E+04   0.5065059E+06  -0.1198044E+05   0.3421202E+01  -0.2224872E+04  -0.2674096E+01  -0.1445332E+04   0.5042811E+06  -0.1198311E+05   0.5044255E+06     9.29   90.82   80.74   90.16    1.37   91.36
 1      51   0.1347964E+05  -0.2164779E+03   0.2147727E+04   0.2260949E+03  -0.2928963E+00   0.2262238E+01   0.1370574E+05  -0.2167708E+03   0.2149989E+04   0.1387504E+05  -0.1639686E+04   0.5221688E+06  -0.1240267E+05   0.3192510E+01  -0.2235945E+04  -0.3423330E+01  -0.1636493E+04   0.5199329E+06  -0.1240609E+05   0.5200835E+06     8.96   90.90   81.09   90.18    1.38   91.37
 1      52   0.1331417E+05  -0.2331420E+03   0.2042937E+04   0.2272128E+03  -0.3101517E+00   0.2342237E+01   0.1354138E+05  -0.2334521E+03   0.2045279E+04   0.1369696E+05  -0.1853654E+04   0.5340758E+06  -0.1290860E+05   0.2941437E+01  -0.2246577E+04  -0.4104273E+01  -0.1850712E+04   0.5318293E+06  -0.1291271E+05   0.5319892E+06     8.64   90.98   81.41   90.20    1.41   91.39
 1      53   0.1318026E+05  -0.2468808E+03   0.1954484E+04   0.2282888E+03  -0.3278060E+00   0.2410834E+01   0.1340855E+05  -0.2472086E+03   0.1956895E+04   0.1355285E+05  -0.2048572E+04   0.5430770E+06  -0.1327844E+05   0.2647175E+01  -0.2257203E+04  -0.4727310E+01  -0.2045925E+04   0.5408198E+06  -0.1328316E+05   0.5409868E+06     8.37   91.05   81.70   90.22    1.42   91.41
 1      54   0.1307805E+05  -0.2586255E+03   0.1869841E+04   0.2293413E+03  -0.3461242E+00   0.2471234E+01   0.1330739E+05  -0.2589716E+03   0.1872312E+04   0.1344096E+05  -0.2221986E+04   0.5486265E+06  -0.1351693E+05   0.2307645E+01  -0.2267877E+04  -0.5375779E+01  -0.2219678E+04   0.5463586E+06  -0.1352230E+05   0.5465304E+06     8.08   91.10   81.99   90.23    1.44   91.42
 1      55   0.1299889E+05  -0.2750362E+03   0.1785082E+04   0.2303648E+03  -0.3660875E+00   0.2526901E+01   0.1322925E+05  -0.2754022E+03   0.1787609E+04   0.1335232E+05  -0.2455401E+04   0.5514972E+06  -0.1395569E+05   0.1915725E+01  -0.2278151E+04  -0.6093071E+01  -0.2453485E+04   0.5492191E+06  -0.1396179E+05   0.5494020E+06     7.79   91.18   82.31   90.26    1.48   91.46
 1      56   0.1294666E+05  -0.2907092E+03   0.1716306E+04   0.2313554E+03  -0.3855695E+00   0.2568846E+01   0.1317802E+05  -0.2910947E+03   0.1718875E+04   0.1329283E+05  -0.2674208E+04   0.5517515E+06  -0.1442560E+05   0.1502635E+01  -0.2288209E+04  -0.6833942E+01  -0.2672706E+04   0.5494633E+06  -0.1443243E+05   0.5496593E+06     7.54   91.25   82.57   90.28    1.53   91.50
 1      57   0.1291943E+05  -0.2979351E+03   0.1658890E+04   0.2323284E+03  -0.4067447E+00   0.2600525E+01   0.1315176E+05  -0.2983418E+03   0.1661491E+04   0.1325965E+05  -0.2767834E+04   0.5492132E+06  -0.1451633E+05   0.1039511E+01  -0.2298290E+04  -0.7691717E+01  -0.2766795E+04   0.5469149E+06  -0.1452402E+05   0.5471147E+06     7.31   91.29   82.80   90.29    1.55   91.52
 1      58   0.1291251E+05  -0.3055356E+03   0.1594789E+04   0.2332816E+03  -0.4282753E+00   0.2625601E+01   0.1314579E+05  -0.3059639E+03   0.1597415E+04   0.1324602E+05  -0.2862065E+04   0.5446666E+06  -0.1460660E+05   0.5303425E+00  -0.2308059E+04  -0.8634777E+01  -0.2861535E+04   0.5423585E+06  -0.1461523E+05   0.5425630E+06     7.05   91.32   83.07   90.30    1.57   91.54
 1      59   0.1292214E+05  -0.3177928E+03   0.1541258E+04   0.2342080E+03  -0.4503250E+00   0.2646631E+01   0.1315635E+05  -0.3182432E+03   0.1543905E+04   0.1325045E+05  -0.3013272E+04   0.5376887E+06  -0.1486806E+05  -0.2344392E-01  -0.2317362E+04  -0.9627300E+01  -0.3013296E+04   0.5353713E+06  -0.1487769E+05   0.5355865E+06     6.83   91.38   83.31   90.32    1.62   91.59
 1      60   0.1294783E+05  -0.3295235E+03   0.1510377E+04   0.2351093E+03  -0.4724926E+00   0.2661711E+01   0.1318293E+05  -0.3299960E+03   0.1513039E+04   0.1327358E+05  -0.3151196E+04   0.5281447E+06  -0.1498697E+05  -0.6117557E+00  -0.2326425E+04  -0.1073120E+02  -0.3151808E+04   0.5258183E+06  -0.1499770E+05   0.5260415E+06     6.70   91.42   83.45   90.34    1.67   91.63
